Category 1,Category 2,Category 3,Avg Buyer L365D,Avg Buyer L180D,Avg Buyer L90D,Avg Buyer L30D,Avg Orders L365D,Avg Orders L180D,Avg Orders L90D,Avg Orders L30D,Avg UV L365D,Avg UV L180D,Avg UV L90D,Avg UV L30D,Visible Products,Visible Sellers,Selling Sellers L30D,Selling Products L30D
Computers & Laptops,Computer Accessories,Laptop Batteries,0.25170068027210857,0.23772321428571427,0.23296703296703286,0.23376623376623287,0.2596371882086157,0.2421875,0.2351648351648343,0.24025974025974,30.284929356357715,30.284929356357715,30.284929356357715,30.284929356357715,62,8,2.0,6.0
Computers & Laptops,Computer Components,Desktop Casings,0.19230769230769143,0.2012987012987,0.20535714285714285,0.23376623376623287,0.20439560439560428,0.21645021645021573,0.21875,0.25974025974025855,58.49529042386172,58.49529042386172,58.49529042386172,58.49529042386172,40,8,1.0,2.0
Computers & Laptops,Storage,OTG Drives,0.1932773109243686,0.19825072886297287,0.19887955182072714,0.23308270676691714,0.19938884644766858,0.20408163265305998,0.20168067226890712,0.23308270676691714,10.528257456828886,10.528257456828886,10.528257456828886,10.528257456828886,46,21,3.0,3.0
Groceries,Snacks,Other Snacks,0.40647482014388425,0.3175824175824172,0.2832080200501243,0.23308270676691714,0.42086330935251715,0.3219780219780214,0.2907268170426057,0.23308270676691714,15.678277886497057,15.678277886497057,15.678277886497057,15.678277886497057,14,4,2.0,4.0
Computers & Laptops,Computer Components,Motherboards,0.18602261048304142,0.1942857142857143,0.19269102990033143,0.23214285714285715,0.1952723535457343,0.2057142857142857,0.19933554817275714,0.23214285714285715,50.88610567514657,50.88610567514657,50.88610567514657,50.88610567514657,41,10,3.0,3.0
Home Appliances,Appliances Parts & Accessories,Air Conditioner Accessories,0.16530612244897855,0.17142857142857143,0.1851851851851843,0.23214285714285715,0.16734693877551,0.17142857142857143,0.1851851851851843,0.23214285714285715,3.446724546172057,3.446724546172057,3.446724546172057,3.446724546172057,3,2,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Video,Media Players,0.2581356867071143,0.23847019122609572,0.2261904761904757,0.22448979591836715,0.26916712630998285,0.24634420697412712,0.23809523809523717,0.23809523809523717,35.42700587084143,35.42700587084143,35.42700587084143,35.42700587084143,17,11,2.0,4.0
Mother & Baby,Feeding,Pillows & Stools,0.1814671814671814,0.18067226890756286,0.19047619047619,0.22222222222222143,0.1814671814671814,0.18067226890756286,0.19047619047619,0.22222222222222143,5.683673469387743,5.683673469387743,5.683673469387743,5.683673469387743,5,3,1.0,1.0
Home Appliances,Cooling & Heating,Water Heaters,2.5472312703582998,2.0729064039408858,0.20276497695852427,0.22077922077922002,2.6710097719869568,2.180295566502457,0.20506912442396286,0.22077922077922002,192.4046966731897,192.4046966731897,192.4046966731897,192.4046966731897,282,87,4.0,5.0
"TV, Audio / Video, Gaming & Wearables",Video,Projector Accessories,0.23247978436657574,0.2327586206896543,0.25274725274725146,0.22077922077922002,0.24258760107816574,0.24384236453201855,0.2659340659340657,0.22727272727272713,25.673469387755087,25.673469387755087,25.673469387755087,25.673469387755087,27,11,2.0,4.0
Pet Supplies,Dog,"Beds, Mats & Houses",0.21466768525592,0.21224489795918286,0.22077922077922002,0.22077922077922002,0.22230710466004572,0.21904761904761857,0.2285714285714286,0.22077922077922002,17.70798898071623,17.70798898071623,17.70798898071623,17.70798898071623,9,4,2.0,2.0
Computers & Laptops,Laptops,Gaming,0.23591087811271286,0.22704081632653,0.2544642857142857,0.21978021978021858,0.24246395806028714,0.22704081632653,0.2544642857142857,0.21978021978021858,213.356555772994,213.356555772994,213.356555772994,213.356555772994,49,9,2.0,3.0
Groceries,Snacks,Dried Fruit & Vegetable Chips,0.28988095238095146,0.22052704576976284,0.22492401215805427,0.21978021978021858,0.29345238095238,0.2233009708737857,0.2279635258358657,0.23076923076923,10.480626223091972,10.480626223091972,10.480626223091972,10.480626223091972,7,2,1.0,3.0
Home Appliances,Small Kitchen Appliances,Electric Sandwich Makers & Presses,0.24292965917331286,0.21364221364221286,0.21428571428571427,0.2176870748299314,0.24728063814358142,0.2187902187902186,0.21703296703296573,0.2176870748299314,18.864207221350057,18.864207221350057,18.864207221350057,18.864207221350057,19,12,2.0,3.0
Groceries,Laundry & Household,Laundry & Household Sundries,0.27272727272727143,0.21875,0.23002421307506002,0.2176870748299314,0.2766798418972328,0.22433035714285715,0.2421307506053257,0.22448979591836715,11.4825831702544,11.4825831702544,11.4825831702544,11.4825831702544,19,5,2.0,5.0
Computers & Laptops,Storage,External Solid State Drives,0.17980295566502427,0.19642857142857142,0.19780219780219713,0.21428571428571427,0.18965517241379287,0.19642857142857142,0.19780219780219713,0.21428571428571427,14.258241758241741,14.258241758241741,14.258241758241741,14.258241758241741,16,8,1.0,2.0
Cameras,Camera Accessories,Gimbals & Stabilizers,0.27394328517924,0.25373134328358143,0.26373626373626285,0.21428571428571427,0.28357410379882286,0.25692963752665143,0.2681318681318671,0.22222222222222143,62.22622309197629,62.22622309197629,62.22622309197629,62.22622309197629,68,22,3.0,5.0
Cameras,Car Cameras,,0.21735319894829,0.19419642857142858,0.2012987012987,0.21428571428571427,0.2217353198948286,0.20089285714285715,0.20779220779220714,0.21428571428571427,29.753424657534,29.753424657534,29.753424657534,29.753424657534,16,10,2.0,2.0
Groceries,Breakfast,Granola,0.17532467532467427,0.17857142857142858,0.18367346938775428,0.21428571428571427,0.18181818181818143,0.18571428571428572,0.19387755102040716,0.21428571428571427,1.1794425087108,1.1794425087108,1.1794425087108,1.1794425087108,1,1,1.0,1.0
Groceries,Candy & Chocolate,Chewing Gum & Mints,0.22458471760797286,0.23809523809523717,0.21024258760107714,0.21428571428571427,0.22923588039867002,0.24561403508771856,0.21832884097035002,0.22448979591836715,7.912087912087886,7.912087912087886,7.912087912087886,7.912087912087886,6,1,1.0,4.0
Mother & Baby,Nursery,Storage & Organization,0.17937701396348002,0.17802197802197714,0.1845238095238086,0.21428571428571427,0.18367346938775428,0.18021978021978,0.19047619047619,0.21428571428571427,14.967514677103713,14.967514677103713,14.967514677103713,14.967514677103713,15,5,1.0,1.0
Mother & Baby,Baby Gear,Playards & Playpens,0.1931972789115643,0.1969111969111957,0.1972789115646257,0.21428571428571427,0.1972789115646257,0.20077220077219998,0.20068027210884284,0.22321428571428573,6.7358121330724,6.7358121330724,6.7358121330724,6.7358121330724,4,2,1.0,2.0
Mother & Baby,Gifts,"Albums, Frames & Journals",0.19841269841269712,0.20496894409937857,0.19815668202764858,0.21428571428571427,0.20317460317460287,0.2111801242236014,0.19815668202764858,0.21428571428571427,3.8208366219415715,3.8208366219415715,3.8208366219415715,3.8208366219415715,2,2,1.0,1.0
Pet Supplies,Cat,"Beds, Mats & Houses",0.15476190476190427,0.1619047619047614,0.17647058823529285,0.21428571428571427,0.1577380952380943,0.1666666666666657,0.18487394957983144,0.21428571428571427,3.3824114604058857,3.3824114604058857,3.3824114604058857,3.3824114604058857,5,1,1.0,2.0
Pet Supplies,Bird,Cages & Accessories,0.20313790255986716,0.21625163826998572,0.22556390977443572,0.21428571428571427,0.21552436003303002,0.23591087811271286,0.24060150375939715,0.22222222222222143,11.431702544031285,11.431702544031285,11.431702544031285,11.431702544031285,7,2,1.0,3.0
Mother & Baby,Baby Personal Care,Aromatherapy,0.38973008558261996,0.2653061224489786,0.20668693009118427,0.21428571428571427,0.39763001974983425,0.2704081632653057,0.21276595744680712,0.21428571428571427,8.456043956043944,8.456043956043944,8.456043956043944,8.456043956043944,3,2,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",TV Accessories,3D Glasses,0.23645320197044287,0.23809523809523717,0.23989218328840858,0.21008403361344427,0.24876847290640286,0.25062656641604,0.25336927223719574,0.21008403361344427,3.120448179271686,3.120448179271686,3.120448179271686,3.120448179271686,1,1,1.0,1.0
Groceries,Snacks,Popcorn,0.23390894819466143,0.21990369181380287,0.19933554817275714,0.20952380952380856,0.23783359497645143,0.22311396468699712,0.20265780730897,0.20952380952380856,5.525117739403428,5.525117739403428,5.525117739403428,5.525117739403428,2,1,1.0,1.0
Groceries,Breakfast,Bars,0.1616541353383457,0.1666666666666657,0.17391304347826,0.20779220779220714,0.16917293233082573,0.17619047619047573,0.18633540372670715,0.23376623376623287,1.7837837837837829,1.7837837837837829,1.7837837837837829,1.7837837837837829,6,1,1.0,2.0
Home Appliances,Appliances Parts & Accessories,Fan Parts & Accessories,0.17520215633423142,0.17857142857142858,0.1758241758241757,0.2063492063492057,0.1805929919137457,0.1875,0.1868131868131857,0.2063492063492057,2.5943806885635143,2.5943806885635143,2.5943806885635143,2.5943806885635143,4,3,1.0,1.0
Computers & Laptops,Computer Accessories,Monitor Stands,0.18775510204081572,0.16931216931216858,0.1758241758241757,0.2063492063492057,0.1972789115646257,0.17195767195767142,0.18131868131868,0.2063492063492057,13.957261574990085,13.957261574990085,13.957261574990085,13.957261574990085,4,3,1.0,1.0
Computers & Laptops,Computer Accessories,Drawing Tools,0.21428571428571427,0.21967654986522858,0.22811059907834,0.20496894409937857,0.22607489597780855,0.23045822102425856,0.23732718894009142,0.21739130434782572,21.7385518590998,21.7385518590998,21.7385518590998,21.7385518590998,18,10,3.0,3.0
Pet Supplies,Cat,Grooming,0.19376026272577856,0.20899470899470857,0.22591362126245712,0.20238095238095144,0.20525451559934285,0.22751322751322714,0.2491694352159457,0.20238095238095144,2.8555772994129143,2.8555772994129143,2.8555772994129143,2.8555772994129143,8,5,1.0,1.0
Home Appliances,Small Kitchen Appliances,Electric Slow Cookers,0.17647058823529285,0.17857142857142858,0.18095238095238,0.19999999999999998,0.18487394957983144,0.1875,0.19047619047619,0.19999999999999998,1.3336927223719657,1.3336927223719657,1.3336927223719657,1.3336927223719657,3,2,1.0,1.0
Home Appliances,Kitchen Appliances,Range Hoods,0.23093447905477857,0.1990632318501157,0.21031746031746001,0.19999999999999998,0.23737916219119143,0.20608899297423858,0.21825396825396712,0.19999999999999998,40.69623233908943,40.69623233908943,40.69623233908943,40.69623233908943,88,13,2.0,2.0
Computers & Laptops,Computer Accessories,Monitor Screen Filters,0.18285714285714286,0.19047619047619,0.18303571428571427,0.19642857142857142,0.19285714285714287,0.2012987012987,0.19196428571428573,0.19642857142857142,2.7918142463596998,2.7918142463596998,2.7918142463596998,2.7918142463596998,9,8,1.0,1.0
Pet Supplies,Dog,Clean up & Toilet,0.3044155844155843,0.27906976744186,0.22911051212938,0.19642857142857142,0.31428571428571433,0.2868217054263557,0.23180592991913712,0.19642857142857142,12.780430528375714,12.780430528375714,12.780430528375714,12.780430528375714,22,7,3.0,3.0
Groceries,Frozen,Convenience Foods,0.1666666666666657,0.1666666666666657,0.1666666666666657,0.19642857142857142,0.1666666666666657,0.1666666666666657,0.1666666666666657,0.19642857142857142,14.793650793650771,14.793650793650771,14.793650793650771,14.793650793650771,1,1,1.0,1.0
Pet Supplies,Dog,"Clothing, Shoes & Accessories",0.9398254478640329,0.6350364963503642,0.23180592991913712,0.19548872180451002,1.02204869085898,0.67883211678832,0.24797843665768143,0.2180451127819543,53.0,53.0,53.0,53.0,43,5,1.0,5.0
Computers & Laptops,Laptops,Macbooks,0.6472819216182043,0.44387755102040716,0.38095238095238,0.1948051948051943,0.6561314791403285,0.44387755102040716,0.38095238095238,0.1948051948051943,175.85243328100458,175.85243328100458,175.85243328100458,175.85243328100458,4,1,1.0,1.0
Mother & Baby,Baby Gear,Strollers,0.19812304483837284,0.20562770562770427,0.21594684385382,0.1948051948051943,0.19812304483837284,0.20562770562770427,0.21594684385382,0.1948051948051943,18.514285714285712,18.514285714285712,18.514285714285712,18.514285714285712,10,5,1.0,1.0
Mother & Baby,Baby Health Care,Colic & Gas Relief,0.20246659815005,0.19924812030075142,0.19860627177700288,0.1948051948051943,0.20452209660842713,0.20112781954887143,0.20209059233449428,0.1948051948051943,2.541733547351523,2.541733547351523,2.541733547351523,2.541733547351523,4,3,1.0,1.0
Cameras,Camera Accessories,Flashes,0.26693494299128,0.29100529100529,0.26839826839826714,0.19047619047619,0.27833668678739,0.3058201058201057,0.2770562770562757,0.19841269841269712,18.449315068493142,18.449315068493142,18.449315068493142,18.449315068493142,19,8,2.0,3.0
Home Appliances,Appliances Parts & Accessories,Coffee Machine Accessories,0.18487394957983144,0.16758241758241715,0.1851851851851843,0.19047619047619,0.18607442977190858,0.16758241758241715,0.1851851851851843,0.19047619047619,8.691976516634028,8.691976516634028,8.691976516634028,8.691976516634028,3,3,1.0,1.0
Cameras,Camera Accessories,Gimbals & Stabilizers Accessories,0.1558441558441557,0.16071428571428573,0.16483516483516428,0.19047619047619,0.15844155844155713,0.16071428571428573,0.16483516483516428,0.19047619047619,11.946771037181971,11.946771037181971,11.946771037181971,11.946771037181971,5,4,1.0,1.0
Groceries,Candy & Chocolate,Nuts & Fruits,0.17857142857142858,0.1868131868131857,0.19999999999999998,0.19047619047619,0.17857142857142858,0.1868131868131857,0.19999999999999998,0.19047619047619,1.12781954887218,1.12781954887218,1.12781954887218,1.12781954887218,2,1,1.0,1.0
Mother & Baby,Feeding,Food Blenders,0.1742160278745643,0.18032786885245858,0.18894009216589858,0.19047619047619,0.17653890824622429,0.18266978922716573,0.18894009216589858,0.19047619047619,3.9471191791633715,3.9471191791633715,3.9471191791633715,3.9471191791633715,7,5,1.0,1.0
Pet Supplies,Cat,Cat Toys,0.1827242524916943,0.1972789115646257,0.19576719576719573,0.19047619047619,0.18770764119601285,0.20408163265305998,0.2010582010582,0.19047619047619,5.2845138055222005,5.2845138055222005,5.2845138055222005,5.2845138055222005,4,1,1.0,1.0
Pet Supplies,Cat,Cat Flea & Tick,0.15384615384615286,0.15306122448979573,0.15714285714285717,0.19047619047619,0.15750915750915714,0.16326530612244855,0.15714285714285717,0.19047619047619,1.1957356076759056,1.1957356076759056,1.1957356076759056,1.1957356076759056,1,1,1.0,1.0
Cameras,Instant Camera,Instant Camera Films,0.2218564845292943,0.21791767554479285,0.2180451127819543,0.18796992481202998,0.23304805793285,0.22881355932203284,0.23308270676691714,0.19548872180451002,12.960251869342772,12.960251869342772,12.960251869342772,12.960251869342772,1,1,1.0,1.0
Cameras,Video & Action Camcorder,360 Cameras,0.18181818181818143,0.18181818181818143,0.18367346938775428,0.1875,0.18181818181818143,0.18181818181818143,0.18367346938775428,0.1875,17.65698587127157,17.65698587127157,17.65698587127157,17.65698587127157,2,2,1.0,1.0
Pet Supplies,Dog,"Cages, Crates & Doors",0.1956709956709943,0.20137693631669426,0.21103896103896,0.1875,0.2069264069264057,0.21342512908777858,0.22727272727272713,0.19642857142857142,13.807692307692287,13.807692307692287,13.807692307692287,13.807692307692287,6,3,1.0,3.0
Mother & Baby,Baby Safety,Cabinet Locks & Straps,0.1896407685881357,0.19937205651491285,0.18936877076411857,0.1875,0.19548872180451002,0.21036106750392428,0.19601328903654427,0.19642857142857142,5.944422700587057,5.944422700587057,5.944422700587057,5.944422700587057,7,5,2.0,2.0
Home Appliances,Kitchen Appliances,Ovens,0.27715602369980147,0.2209131075110443,0.19387755102040716,0.1868131868131857,0.2962475312705714,0.2371134020618543,0.2074829931972786,0.19780219780219713,62.12915851272,62.12915851272,62.12915851272,62.12915851272,49,16,2.0,3.0
Pet Supplies,Other Pets,Habitats & Accessories,0.20116618075801715,0.19884169884169858,0.20676691729323288,0.1868131868131857,0.20602526724975573,0.20849420849420716,0.21052631578947284,0.19780219780219713,16.765557729941285,16.765557729941285,16.765557729941285,16.765557729941285,8,3,1.0,2.0
Groceries,Dairy & Chilled,Cheese,0.19537815126050284,0.1705756929637514,0.17073170731707285,0.1868131868131857,0.2027310924369743,0.18550106609808,0.19163763066202,0.20879120879120855,14.783561643835599,14.783561643835599,14.783561643835599,14.783561643835599,2,1,1.0,1.0
Pet Supplies,Cat,Litter & Toilet,0.17824377457404858,0.18,0.17261904761904714,0.18571428571428572,0.18348623853211002,0.18285714285714286,0.17261904761904714,0.18571428571428572,2.3385951065509056,2.3385951065509056,2.3385951065509056,2.3385951065509056,4,2,1.0,1.0
Groceries,Beverages,Asian Health Drinks,0.1867167919799486,0.1875,0.17619047619047573,0.18571428571428572,0.18922305764411002,0.18973214285714285,0.17619047619047573,0.18571428571428572,3.4915254237288,3.4915254237288,3.4915254237288,3.4915254237288,6,1,1.0,2.0
Health & Beauty,Medical Supplies,Stethoscopes,0.17989417989417858,0.17965367965367857,0.17142857142857143,0.18367346938775428,0.1862433862433857,0.18398268398268286,0.17857142857142858,0.18367346938775428,11.16712328767123,11.16712328767123,11.16712328767123,11.16712328767123,15,6,2.0,3.0
Health & Beauty,Over The Counter Medicine,Scar Care,0.18524332810047,0.1959183673469386,0.20146520146520142,0.18367346938775428,0.20408163265305998,0.21020408163265286,0.21245421245421142,0.20408163265305998,2.526530612244897,2.526530612244897,2.526530612244897,2.526530612244897,7,6,1.0,1.0
Groceries,Snacks,Wafers,0.21580547112462,0.2017857142857143,0.20317460317460287,0.18253968253968142,0.21580547112462,0.2017857142857143,0.20317460317460287,0.18253968253968142,5.343248532289628,5.343248532289628,5.343248532289628,5.343248532289628,4,1,1.0,1.0
Home Appliances,Small Kitchen Appliances,Electric Pressure cookers,0.1924439197166457,0.17436974789915857,0.18775510204081572,0.18181818181818143,0.19598583234946856,0.17857142857142858,0.18775510204081572,0.18181818181818143,19.431702544031285,19.431702544031285,19.431702544031285,19.431702544031285,18,10,2.0,2.0
Computers & Laptops,Software,Security Software,0.14746543778801713,0.15,0.15873015873015858,0.17857142857142858,0.15207373271889285,0.15714285714285717,0.1746031746031743,0.21428571428571427,1.484437350359137,1.484437350359137,1.484437350359137,1.484437350359137,5,2,1.0,1.0
Computers & Laptops,Desktops Computers,All-In-One,0.23761665470208143,0.19163763066202,0.17669172932330715,0.17857142857142858,0.25269203158650283,0.1933797909407657,0.17669172932330715,0.17857142857142858,177.780821917808,177.780821917808,177.780821917808,177.780821917808,43,9,2.0,2.0
Computers & Laptops,Printers & Accessories,Printer cutter,0.14880952380952286,0.15238095238095142,0.1558441558441557,0.17857142857142858,0.14880952380952286,0.15238095238095142,0.1558441558441557,0.17857142857142858,2.5761904761904746,2.5761904761904746,2.5761904761904746,2.5761904761904746,6,1,1.0,1.0
Cameras,Instant Camera,Instant Cameras,0.16017316017316,0.15873015873015858,0.15178571428571427,0.17857142857142858,0.1645021645021643,0.16269841269841143,0.16071428571428573,0.17857142857142858,27.7972602739726,27.7972602739726,27.7972602739726,27.7972602739726,4,2,1.0,1.0
Computers & Laptops,Computer Accessories,Bluetooth Adapters,0.19999999999999998,0.19349005424954716,0.18571428571428572,0.17857142857142858,0.20510204081632571,0.19891500904159,0.18928571428571428,0.17857142857142858,5.589823874755372,5.589823874755372,5.589823874755372,5.589823874755372,16,12,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Console Gaming,Nintendo,0.1767857142857143,0.19047619047619,0.18045112781954858,0.17857142857142858,0.18214285714285713,0.19365079365079288,0.18045112781954858,0.17857142857142858,18.49136577708006,18.49136577708006,18.49136577708006,18.49136577708006,9,3,1.0,1.0
Groceries,Candy & Chocolate,Caramels & Toffee,0.18582169709989144,0.1890756302521,0.19047619047619,0.17857142857142858,0.18904403866809857,0.1911764705882343,0.19047619047619,0.17857142857142858,5.944352159468429,5.944352159468429,5.944352159468429,5.944352159468429,4,1,1.0,1.0
Pet Supplies,Dog,Carriers & Travel,0.1680672268907557,0.16071428571428573,0.1619047619047614,0.17857142857142858,0.17815126050420144,0.16964285714285715,0.18095238095238,0.25,6.9362035225048855,6.9362035225048855,6.9362035225048855,6.9362035225048855,5,2,1.0,1.0
Mother & Baby,Baby Health Care,Vitamins & Supplements,0.23520923520923429,0.24261083743842285,0.20329670329670285,0.17857142857142858,0.23881673881673857,0.24753694581280714,0.20604395604395573,0.17857142857142858,5.902935420743629,5.902935420743629,5.902935420743629,5.902935420743629,3,2,1.0,1.0
Health & Beauty,Food Supplements,Sports Nutrition,0.24559270516717285,0.24252491694352143,0.2700892857142857,0.17647058823529285,0.2534954407294829,0.25027685492801716,0.27901785714285715,0.17647058823529285,13.187475538160458,13.187475538160458,13.187475538160458,13.187475538160458,4,3,1.0,2.0
Computers & Laptops,Printers & Accessories,3D Printing,0.17176870748299286,0.15079365079365,0.1558441558441557,0.1746031746031743,0.17687074829931856,0.15476190476190427,0.1558441558441557,0.1746031746031743,16.962035225048915,16.962035225048915,16.962035225048915,16.962035225048915,24,2,1.0,2.0
Mobiles & Tablets,Tablet Accessories,Keyboards,0.15942028985507142,0.15714285714285717,0.16964285714285715,0.1746031746031743,0.1635610766045543,0.15714285714285717,0.16964285714285715,0.1746031746031743,30.875981161695428,30.875981161695428,30.875981161695428,30.875981161695428,4,2,1.0,2.0
Health & Beauty,Medical Supplies,Nebulizer & Aspirators,0.21842650103519573,0.20879120879120855,0.18131868131868,0.1746031746031743,0.22670807453416142,0.21758241758241717,0.19230769230769143,0.1746031746031743,10.940900195694713,10.940900195694713,10.940900195694713,10.940900195694713,27,13,2.0,2.0
Health & Beauty,Medical Supplies,Wheelchairs,0.1585127201565557,0.1666666666666657,0.1758241758241757,0.1746031746031743,0.16242661448140858,0.17261904761904714,0.1868131868131857,0.19047619047619,4.955772994129143,4.955772994129143,4.955772994129143,4.955772994129143,6,3,1.0,2.0
Groceries,Candy & Chocolate,Festive Boxed,0.29002463054187144,0.26819407008086144,0.24450549450549428,0.17346938775510143,0.2974137931034471,0.27628032345013426,0.25274725274725146,0.19387755102040716,20.64266144814089,20.64266144814089,20.64266144814089,20.64266144814089,19,1,1.0,3.0
Cameras,Drones,Drone Accessories,0.20627503337783573,0.20168067226890712,0.17933130699088143,0.17293233082706713,0.22162883845126716,0.21848739495798286,0.19452887537993857,0.18045112781954858,30.374168297455714,30.374168297455714,30.374168297455714,30.374168297455714,16,4,2.0,3.0
Cameras,Bridge,,0.14880952380952286,0.15384615384615286,0.15714285714285717,0.17142857142857143,0.14880952380952286,0.15384615384615286,0.15714285714285717,0.17142857142857143,1.0404680643588484,1.0404680643588484,1.0404680643588484,1.0404680643588484,1,1,1.0,1.0
Home Appliances,Cooling & Heating,Exhaust Fans,0.16122448979591714,0.16233766233766142,0.16483516483516428,0.17142857142857143,0.17551020408163143,0.18181818181818143,0.1868131868131857,0.21428571428571427,6.383313656040914,6.383313656040914,6.383313656040914,6.383313656040914,7,4,2.0,2.0
"TV, Audio / Video, Gaming & Wearables",Gadgets,Metal Detectors,0.16526610644257572,0.16589861751152,0.15966386554621712,0.17142857142857143,0.18207282913165143,0.18433179723502285,0.15966386554621712,0.17142857142857143,2.0284922833399284,2.0284922833399284,2.0284922833399284,2.0284922833399284,6,6,1.0,1.0
Groceries,Wines Beers & Alcohol,Beer,0.20209059233449428,0.18735362997657998,0.19999999999999998,0.17142857142857143,0.21138211382113714,0.1990632318501157,0.20408163265305998,0.18571428571428572,18.376984126984116,18.376984126984116,18.376984126984116,18.376984126984116,122,4,2.0,3.0
Mother & Baby,Baby Personal Care,Bubble Bath,0.20162107396149856,0.18295739348370857,0.18226600985221572,0.17142857142857143,0.20364741641337286,0.18295739348370857,0.18226600985221572,0.17142857142857143,2.6732988460007943,2.6732988460007943,2.6732988460007943,2.6732988460007943,2,1,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Microwave Parts & Accessories,0.21551020408163143,0.18163265306122428,0.17748917748917714,0.16883116883116858,0.21877551020408142,0.18571428571428572,0.18614718614718573,0.1948051948051943,4.947409733124,4.947409733124,4.947409733124,4.947409733124,4,1,1.0,1.0
Computers & Laptops,Computer Accessories,Card Reader,0.1777003484320557,0.1756756756756743,0.16483516483516428,0.16883116883116858,0.1800232288037157,0.17953667953667857,0.16849816849816715,0.16883116883116858,6.750684931506828,6.750684931506828,6.750684931506828,6.750684931506828,21,16,2.0,2.0
Mother & Baby,Nursery,Nursery DÃƒÂ©cor,0.15925058548009288,0.15966386554621712,0.15966386554621712,0.1666666666666657,0.1615925058548,0.16386554621848712,0.15966386554621712,0.1666666666666657,6.188649706457914,6.188649706457914,6.188649706457914,6.188649706457914,11,9,1.0,1.0
Health & Beauty,Over The Counter Medicine,Antibacterial & Antifungal,0.15895372233400287,0.15178571428571427,0.15714285714285717,0.1666666666666657,0.16297786720321855,0.15625,0.16428571428571428,0.19047619047619,3.0956316410861713,3.0956316410861713,3.0956316410861713,3.0956316410861713,1,1,1.0,1.0
Health & Beauty,Over The Counter Medicine,"Eye, Nose, Throat Care",0.15966386554621712,0.16883116883116858,0.15873015873015858,0.1666666666666657,0.18487394957983144,0.1948051948051943,0.19047619047619,0.19047619047619,0.9535283993115314,0.9535283993115314,0.9535283993115314,0.9535283993115314,2,1,1.0,1.0
Mother & Baby,Baby Personal Care,Travel Bathing Kits,0.15738498789346142,0.15873015873015858,0.15384615384615286,0.1666666666666657,0.16222760290556856,0.1619047619047614,0.15934065934065858,0.1666666666666657,2.493720565149134,2.493720565149134,2.493720565149134,2.493720565149134,3,2,1.0,1.0
Computers & Laptops,Computer Components,Processors,0.18198362147406713,0.18857142857142858,0.19924812030075142,0.16483516483516428,0.19927206551410287,0.21333333333333288,0.24060150375939715,0.20879120879120855,41.67827788649686,41.67827788649686,41.67827788649686,41.67827788649686,21,6,2.0,2.0
Pet Supplies,Dog & Cat,Grooming,0.21578421578421572,0.19315895372233285,0.17857142857142858,0.16428571428571428,0.22077922077922002,0.2012072434607643,0.19285714285714287,0.19285714285714287,3.544767210505371,3.544767210505371,3.544767210505371,3.544767210505371,19,14,2.0,2.0
Computers & Laptops,Desktops Computers,DIY,0.16895604395604286,0.16034985422740428,0.15384615384615286,0.16326530612244855,0.17032967032967,0.16034985422740428,0.15384615384615286,0.16326530612244855,66.43642072213486,66.43642072213486,66.43642072213486,66.43642072213486,68,3,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Sewing Machine Parts & Accessories,0.22146636432350714,0.22468793342579715,0.19163763066202,0.16326530612244855,0.2282690854119414,0.23300970873786286,0.2055749128919857,0.18367346938775428,17.586152009550315,17.586152009550315,17.586152009550315,17.586152009550315,6,3,1.0,1.0
Home Appliances,Kitchen Appliances,Freezers,0.19047619047619,0.17063492063492,0.17857142857142858,0.16326530612244855,0.20146520146520142,0.17857142857142858,0.17857142857142858,0.16326530612244855,31.26530612244886,31.26530612244886,31.26530612244886,31.26530612244886,111,10,1.0,2.0
Pet Supplies,Reptile,Food,0.15816326530612143,0.1542857142857143,0.16483516483516428,0.16326530612244855,0.16071428571428573,0.1542857142857143,0.16483516483516428,0.16326530612244855,1.23070607553366,1.23070607553366,1.23070607553366,1.23070607553366,4,1,1.0,1.0
Pet Supplies,Fish,"Aquariums, Tanks & Bowls",0.18802521008403286,0.18725868725868716,0.2069970845481043,0.1619047619047614,0.19642857142857142,0.19111969111969,0.20991253644314858,0.1619047619047614,37.34637964774943,37.34637964774943,37.34637964774943,37.34637964774943,10,3,1.0,3.0
Groceries,Fresh Produce,Mushrooms,0.17647058823529285,0.17647058823529285,0.17647058823529285,0.1619047619047614,0.17647058823529285,0.17647058823529285,0.17647058823529285,0.1619047619047614,4.268077601410914,4.268077601410914,4.268077601410914,4.268077601410914,1,1,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Audio,Smart Speakers,0.2374245472837014,0.18285714285714286,0.18796992481202998,0.16071428571428573,0.25050301810865144,0.19714285714285712,0.19548872180451002,0.17857142857142858,29.883830455258856,29.883830455258856,29.883830455258856,29.883830455258856,11,8,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Console Gaming,Xbox,0.18944099378881857,0.18344155844155716,0.1721611721611714,0.16071428571428573,0.20108695652173858,0.19642857142857142,0.19413919413919284,0.20535714285714285,26.61852433281003,26.61852433281003,26.61852433281003,26.61852433281003,10,5,2.0,3.0
